Name,Winery,Region,Vintage,Rating,RatingsCount,Price
Amor Costante Toscana 2013,Gianni Brunelli,"Toscana, Italy",2013,3.9,50,1023
Toscana Dogajolo Rosso 2004,Carpineto,"Toscana, Italy",2004,3.9,50,850
Prestige Saint-Émilion 2019,Michel Lynch,"Saint-Émilion, France",2019,3.9,49,1000
Grenache - Mataro 2018,Hither & Yon,"McLaren Vale, Australia",2018,3.9,49,1040
Tarima Hill Old Vines Monastrell 2021,Volver,"Alicante, Spain",2021,3.9,48,699
Margaux 1988,Château Siran,"Margaux, France",1988,3.9,48,3274
Merlot 2002,Stonestreet,"Alexander Valley, United States",2002,3.9,47,1500
The Reserve Pinot Noir 2010,Barratt,"Piccadilly Valley, Australia",2010,3.9,45,2700
Wallace (Shiraz - Grenache) 2021,Glaetzer,"Barossa Valley, Australia",2021,3.9,44,850
Single Vineyard Shiraz 2017,Ubertas,"Barossa Valley, Australia",2017,3.9,44,1500
Confidentiel Gigondas 2011,Montirius,"Gigondas, France",2011,3.9,44,2537
Ultra Malbec 2005,Kaiken,"Mendoza, Argentina",2005,3.9,44,900
Pessac-Léognan (Grand Cru Classé de Graves) 1974,Château Pape Clément,"Pessac-Léognan, France",1974,3.9,44,5116
Dolcetto d'Alba 2021,Giuseppe Rinaldi,"Dolcetto d'Alba, Italy",2021,3.9,43,2400
Cabernet Sauvignon Reserva 2005,Perez Cruz,"Maipo Valley, Chile",2005,3.9,43,650
Saint-Julien (Grand Cru Classé) 1974,Château Léoville Las Cases,"Saint-Julien, France",1974,3.9,43,5074
Saint-Émilion Grand Cru 1986,Château Grand Barrail Lamarzelle Figeac,"Saint-Émilion Grand Cru, France",1986,3.9,41,1535
Single Vineyard Series McLaren Vines Vineyard Shiraz - Grenache 2006,Rosemount,"South Australia, Australia",2006,3.9,40,550
Barolo 1974,Fontanafredda,"Barolo, Italy",1974,3.9,40,3070
Chateau La Croix Le Coeur du Bellevue Lalande-de-Pomerol 2010,Jean-Louis Trocard,"Lalande-de-Pomerol, France",2010,3.9,39,2800
Chateau La Croix Le Coeur du Bellevue Lalande-de-Pomerol 2009,Jean-Louis Trocard,"Lalande-de-Pomerol, France",2009,3.9,39,2500
Pinot Noir 2006,Stonier,"Mornington Peninsula, Australia",2006,3.9,39,1200
Savigny-lès-Beaune 1er Cru 'Aux Clous' 2018,Louis Chenu Pere et Filles,"Savigny-lès-Beaune 1er Cru 'Aux Clous', France",2018,3.9,38,1710
Saint-Émilion Grand Cru 1994,Clos des Menuts,"Saint-Émilion Grand Cru, France",1994,3.9,38,1637
The Gimblett 2018,Trinity Hill,"Gimblett Gravels, New Zealand",2018,3.9,37,1445
Saint-Émilion Grand Cru 1990,Clos des Menuts,"Saint-Émilion Grand Cru, France",1990,3.9,37,3479
Linteau Côtes du Rhône 2019,L . Tramier & Fils,"Côtes-du-Rhône, France",2019,3.9,36,735
La Dame de Malescot Margaux 2004,Château Malescot St. Exupery,"Margaux, France",2004,3.9,36,1023
Pauillac (Grand Cru Classé) 1980,Château Pichon Baron,"Pauillac, France",1980,3.9,36,7104
Barbaresco 2002,Mirafiore,"Barbaresco, Italy",2002,3.9,35,1680
Château La Boisserie Saint-Émilion Grand Cru 1998,,"Saint-Émilion Grand Cru, France",1998,3.9,35,880
Moulis-en-Médoc 2001,Château Anthonic,"Moulis-en-Médoc, France",2001,3.9,34,819
Margaux (Grand Cru Classé) 1979,Château Dauzac,"Margaux, France",1979,3.9,34,1637
Barbera 2014,Chalk Hill,"McLaren Vale, Australia",2014,3.9,32,1450
Hermitage Monier de la Sizeranne 1994,M. Chapoutier,"Hermitage, France",1994,3.9,32,2456
Pauillac 1993,Château Haut-Bages Averous,"Pauillac, France",1993,3.9,32,1433
Pomerol 2016,Clos de La Vieille Ecole,"Pomerol, France",2016,3.9,31,1330
Tinto 2014,Cérvoles,"Costers del Segre, Spain",2014,3.9,31,1680
Les Sommets Cabernet Sauvignon 2013,Les Belles Collines,"Napa Valley, United States",2013,3.9,31,2880
Moulis-en-Médoc 1975,Château Poujeaux,"Moulis-en-Médoc, France",1975,3.9,31,3721
Saint-Émilion Grand Cru (Grand Cru Classé) 1990,Château Franc Mayne,"Saint-Émilion Grand Cru, France",1990,3.9,30,2047
Crianza Tempranillo 2015,Vidal del Saz,"Castilla, Spain",2015,3.9,28,750
Kinién Cabernet Sauvignon 2003,Ruca Malen,"Lujan de Cuyo, Argentina",2003,3.9,28,1350
Médoc 2018,Le Grand Chai,"Médoc, France",2018,3.9,27,1299
Baron de Brane Margaux 2020,Château Brane-Cantenac,"Margaux, France",2020,3.9,26,1300
Dance del Mar 2020,Solar de Urbezo,"Cariñena, Spain",2020,3.9,26,490
The Gimblett 2019,Trinity Hill,"Gimblett Gravels, New Zealand",2019,3.9,26,1445
Haut-Médoc 2013,Château Moulin de Blanchon,"Haut-Médoc, France",2013,3.9,26,980
Triple Crown 2006,Punters Corner,"Coonawarra, Australia",2006,3.9,26,1500
Moulis-en-Médoc 1998,Château Anthonic,"Moulis-en-Médoc, France",1998,3.9,26,1023
Pauillac 1997,Château Haut-Bages Averous,"Pauillac, France",1997,3.9,26,1433
Morey-Saint-Denis 2018,Domaine Coquard Loison-Fleurot,"Morey-Saint-Denis, France",2018,3.9,25,2047
Pompeiano Villa Dei Misteri Rosso 2003,Mastroberardino,"Pompeiano, Italy",2003,3.9,25,8000
Les Ravines Côte-Rôtie 1978,Delas,"Côte-Rôtie, France",1978,3.9,25,6698
Memoro Rosso ,Piccini,"Toscana, Italy",N/A,3.8,68533,550
Malbec D.O.C. 2007,Bodega Norton,"Lujan de Cuyo, Argentina",2007,3.8,29083,480
Haut-Médoc 1978,Château Lanessan,"Haut-Médoc, France",1978,3.8,17131,1433
Haut-Médoc 1976,Château Lanessan,"Haut-Médoc, France",1976,3.8,17131,1842
Zinfandel Sonoma Heritage Vines 2001,Rancho Zabaco,"Dry Creek Valley, United States",2001,3.8,10089,1200
Haut-Médoc 1986,Château Caronne Ste. Gemme,"Haut-Médoc, France",1986,3.8,9608,1433
Médoc 1994,Château Patache d'Aux,"Médoc, France",1994,3.8,9515,780
Reserve Malbec Mendoza 2006,Bodega Piedra Negra,"Uco Valley, Argentina",2006,3.8,8710,560
Chevalier de Lascombes Margaux 2020,Château Lascombes,"Margaux, France",2020,3.8,8487,1350
Médoc 1993,Château La Cardonne,"Médoc, France",1993,3.8,7781,1023
Chianti Rùfina Riserva 2014,Castello Nipozzano,"Chianti Rùfina, Italy",2014,3.8,6855,1800
Reserve Malbec 2021,Trivento,"Mendoza, Argentina",2021,3.8,6839,510
Haut-Médoc 1989,Château d'Agassac,"Haut-Médoc, France",1989,3.8,6679,1433
Rosso Conero Piancarda 2004,Garofoli,"Rosso Conero, Italy",2004,3.8,6384,890
Signos Malbec 2003,Callia,"San Juan, Argentina",2003,3.8,5959,350
Saint-Émilion Grand Cru 1990,Château Puy-Blanquet,"Saint-Émilion Grand Cru, France",1990,3.8,5864,1023
Moma Rosso 2004,Umberto Cesari,"Rubicone, Italy",2004,3.8,5798,850
Reserva 2014,Cune (CVNE),"Rioja, Spain",2014,3.8,5758,1450
Haut-Médoc 1989,Château Ramage La Batisse,"Haut-Médoc, France",1989,3.8,5607,1433
Diamond Collection Syrah - Shiraz 2004,Francis Ford Coppola Winery,"California, United States",2004,3.8,5367,1150
Sandstone Merlot 2005,Wente Vineyards,"Central Coast, United States",2005,3.8,5281,680
Saint-Esprit Côtes-du-Rhône 2017,Delas,"Côtes-du-Rhône, France",2017,3.8,4811,800
Médoc 2018,Château Preuillac,"Médoc, France",2018,3.8,4645,1500
Cabernet Sauvignon Reserva 2016,Perez Cruz,"Maipo Valley, Chile",2016,3.8,4583,750
Cabernet Sauvignon (Founder's) 2003,Concannon,"Paso Robles, United States",2003,3.8,4583,750
Merlot 2019,Sterling Vineyards,"Napa Valley, United States",2019,3.8,4294,1399
Campofiorin Rosso Veronese 2017,Masi,"Rosso Veronese, Italy",2017,3.8,3902,1280
Jester Cabernet Sauvignon 2020,Mitolo,"McLaren Vale, Australia",2020,3.8,3708,935
Jester Cabernet Sauvignon 2006,Mitolo,"McLaren Vale, Australia",2006,3.8,3708,980
Saint-Émilion Grand Cru 1986,Château Tour du Cauze,"Saint-Émilion Grand Cru, France",1986,3.8,3570,1023
Saint-Émilion Grand Cru 1960,Château Tour du Cauze,"Saint-Émilion Grand Cru, France",1960,3.8,3570,9302
Haut-Médoc 1994,Château Bel-Orme Tronquoy de Lalande,"Haut-Médoc, France",1994,3.8,3513,2233
Vintner's Reserve Cabernet Sauvignon 2016,Kendall-Jackson,"Sonoma County, United States",2016,3.8,3249,1500
Lamùri Nero d'Avola 2014,Tenuta Regaleali,"Sicilia, Italy",2014,3.8,3188,1100
Rosso di Montalcino 2017,Banfi,"Rosso di Montalcino, Italy",2017,3.8,3049,1200
Reserva 2016,Cune (CVNE),"Rioja, Spain",2016,3.8,2997,1450
Médoc 1988,Château Tour Haut-Caussan,"Médoc, France",1988,3.8,2985,1637
Gran Reserva 2017,Escudo Rojo,"Maipo Valley, Chile",2017,3.8,2961,1200
Fronsac 1990,Château Villars,"Fronsac, France",1990,3.8,2897,1228
Valpolicella Ripasso 2018,Bertani,"Valpolicella Ripasso, Italy",2018,3.8,2885,850
Bin No 1 Shiraz 2004,Best's,"Western Victoria, Australia",2004,3.8,2773,1800
Château Gressier Grand Poujeaux Moulis-en-Médoc 1990,Château Chasse-Spleen,"Moulis-en-Médoc, France",1990,3.8,2751,1228
Château Gressier Grand Poujeaux Moulis-en-Médoc 1975,Château Chasse-Spleen,"Moulis-en-Médoc, France",1975,3.8,2751,1433
Gran Reserva Cabernet Sauvignon 2012,Carmen,"Maipo Valley, Chile",2012,3.8,2646,850
Saint-Émilion Grand Cru 1988,Château Martinet,"Saint-Émilion Grand Cru, France",1988,3.8,2553,1433
Listrac-Médoc 1988,Château Saransot-Dupré,"Listrac-Médoc, France",1988,3.8,2443,2251
Montepulciano d'Abruzzo 2019,Masciarelli,"Montepulciano d'Abruzzo, Italy",2019,3.8,2372,760
Saint-Émilion Grand Cru 1983,Château du Cauze,"Saint-Émilion Grand Cru, France",1983,3.8,2368,921
Saint-Émilion Grand Cru 1981,Château du Cauze,"Saint-Émilion Grand Cru, France",1981,3.8,2368,1023
Magno Megonio Rosso 2021,Librandi,"Val di Neto, Italy",2021,3.8,2366,2071
Barolo 1974,Bersano,"Barolo, Italy",1974,3.8,2358,1842
Max Reserva Carmenère 2015,Errazuriz,"Aconcagua Valley, Chile",2015,3.8,2264,1250
Chianti Classico 2013,Fonterutoli,"Chianti Classico, Italy",2013,3.8,2239,1900
Max's Shiraz - Cabernet 2015,Penfolds,"South Australia, Australia",2015,3.8,2174,1600
Pinot Noir 2014,Cloudy Bay,"Marlborough, New Zealand",2014,3.8,2137,2900
Haut-Médoc 2015,Château Beaumont,"Haut-Médoc, France",2015,3.8,2080,819
Pinot Noir Bourgogne Vieilles Vignes 2018,Maison Roche de Bellene,"Bourgogne, France",2018,3.8,1946,1899
Napa Valley Cabernet Sauvignon 2014,Sterling Vineyards,"Napa Valley, United States",2014,3.8,1732,1680
Nebbiolo 2016,Pio Cesare,"Langhe, Italy",2016,3.8,1699,1800
Reserva Malbec 2021,Terrazas de los Andes,"Lujan de Cuyo, Argentina",2021,3.8,1624,750
Bourgogne Pinot Noir 2021,Louis Jadot,"Bourgogne, France",2021,3.8,1609,850
Haut-Médoc (Grand Cru Classé) 2012,Château de Camensac,"Haut-Médoc, France",2012,3.8,1608,921
THE Barossan Shiraz 2016,Peter Lehmann,"Barossa, Australia",2016,3.8,1601,950
Rioja Reserva 2015,Viña Real,"Rioja, Spain",2015,3.8,1597,1088
Langhe Nebbiolo 2006,Erbaluna,"Langhe, Italy",2006,3.8,1519,1250
Pinot Noir 2013,Robert Mondavi Winery,"Los Carneros, United States",2013,3.8,1514,2200
Limited Selection Syrah - Carmenère - Cabernet Sauvignon 2005,Ravanal,"Colchagua Valley, Chile",2005,3.8,1512,1200
Tronquoy de Sainte-Anne Saint-Estèphe 2001,Château Tronquoy,"Saint-Estèphe, France",2001,3.8,1442,1200
Cabernet Sauvignon 2021,Robert Mondavi Private Selection,"California, United States",2021,3.8,1408,668
Nebbiolo 2015,Pio Cesare,"Langhe, Italy",2015,3.8,1407,1800
Rioja Crianza 2019,Viña Real,"Rioja, Spain",2019,3.8,1388,660
Haut-Médoc 2011,Château Citran,"Haut-Médoc, France",2011,3.8,1265,716
Chapelle de Potensac Médoc 2015,Château Potensac,"Médoc, France",2015,3.8,1240,928
Sul Vulcano Etna Rosso 2016,Donnafugata,"Etna, Italy",2016,3.8,1197,1600
Fantini Casale Vecchio Montepulciano d'Abruzzo 2018,Fantini,"Montepulciano d'Abruzzo, Italy",2018,3.8,1195,1299
Petite Sirah (Founder's) 2003,Concannon,"San Francisco Bay, United States",2003,3.8,1190,750
Rosso Toscano 2011,Lornano,"Toscana, Italy",2011,3.8,1144,790
Grumello Valtellina Superiore 2001,Aldo Rainoldi,"Valtellina Superiore, Italy",2001,3.8,1139,1000
Château Bel-Air Saint-Estèphe 2015,Château la Haye,"Saint-Estèphe, France",2015,3.8,1138,757
Reliz Creek Pinot Noir 2005,Wente Vineyards,"Arroyo Seco, United States",2005,3.8,1105,1050
Blocks Road Cabernet Sauvignon 2002,Kilikanoon,"Clare Valley, Australia",2002,3.8,1101,1400
Saint-Émilion Grand Cru 2008,Château Simard,"Saint-Émilion Grand Cru, France",2008,3.8,1062,1180
Terroir de Familia Reserva Carmenère 2019,Casa Silva,"Colchagua Valley, Chile",2019,3.8,969,1099
Reserva 2018,Colossal,"Lisboa, Portugal",2018,3.8,958,500
Les Allées de Cantemerle Haut-Médoc 2014,Château Cantemerle,"Haut-Médoc, France",2014,3.8,930,970
Castillon - Côtes de Bordeaux 2006,Clos de la Vieille Eglise,"Castillon - Côtes de Bordeaux, France",2006,3.8,930,1800
Castillon - Côtes de Bordeaux 2004,Clos de la Vieille Eglise,"Castillon - Côtes de Bordeaux, France",2004,3.8,930,1200
Castillon - Côtes de Bordeaux 2003,Clos de la Vieille Eglise,"Castillon - Côtes de Bordeaux, France",2003,3.8,930,600
Il Vino dal Tralcetto Montepulciano d'Abruzzo 2008,Cantina Zaccagnini,"Montepulciano d'Abruzzo, Italy",2008,3.8,924,900
Shiraz 2014,Schild Estate,"Barossa Valley, Australia",2014,3.8,912,1400
Jester Shiraz 2017,Mitolo,"McLaren Vale, Australia",2017,3.8,910,1100
Haut-Médoc (Grand Cru Classé) 2007,Château Cantemerle,"Haut-Médoc, France",2007,3.8,856,1126
Rosso Conero Piancarda 2015,Garofoli,"Rosso Conero, Italy",2015,3.8,850,890
NC (Non Confunditur) 2013,Argiano,"Toscana, Italy",2013,3.8,839,1050
Tributo Carménère 2018,Caliterra,"Colchagua Valley, Chile",2018,3.8,807,722
Haut-Médoc (Grand Cru Classé) 2006,Château de Camensac,"Haut-Médoc, France",2006,3.8,784,1228
Bourgogne Rouge 2009,Maison Leroy,"Bourgogne, France",2009,3.8,745,8500
Crianza 2013,Áster,"Ribera del Duero, Spain",2013,3.8,739,1125
Foradori - Teroldego 2020,Foradori,"Vigneti delle Dolomiti, Italy",2020,3.8,724,1404
Gold Label Barossa Shiraz 2012,Wolf Blass,"Barossa, Australia",2012,3.8,721,1800
Chevalier de Lascombes Margaux 2014,Château Lascombes,"Margaux, France",2014,3.8,712,1430
Cabernet Sauvignon 2002,Best's,"Western Victoria, Australia",2002,3.8,712,1900
Gran Selección 2012,Ermita de San Lorenzo,"Campo de Borja, Spain",2012,3.8,706,999
Domaine de Valmoissine Pinot Noir 2020,Louis Latour,"Var, France",2020,3.8,705,699
Gran Reserva Merlot 2014,Carmen,"Maipo Valley, Chile",2014,3.8,700,850
La Demoiselle de Sociando-Mallet Haut-Médoc 2010,Château Sociando-Mallet,"Haut-Médoc, France",2010,3.8,693,614
Côtes du Rhône 2019,Le Prince de Courthezon,"Côtes-du-Rhône, France",2019,3.8,688,899
Alladio Langhe Nebbiolo 2004,Bera,"Langhe, Italy",2004,3.8,678,1250
Grand Barossa Shiraz  2021,Château Tanunda,"Barossa, Australia",2021,3.8,665,680
Haut-Médoc 2006,Château Citran,"Haut-Médoc, France",2006,3.8,649,819
Tinto 2018,Quinta do Espirito Santo,"Lisboa, Portugal",2018,3.8,633,859
Barrel Monkeys Shiraz 2018,RedHeads,"McLaren Vale, Australia",2018,3.8,631,1199
Filius Cabernet Sauvignon 2017,Vasse Felix,"Margaret River, Australia",2017,3.8,627,1050
Saint-Émilion Grand Cru 1997,Clos Junet,"Saint-Émilion Grand Cru, France",1997,3.8,615,819
Château Fernon Dumez Graves 1998,Vignobles Boudat Cigana,"Graves, France",1998,3.8,605,819
Old Vine Zinfandel 2017,Black Saint Peter,"Lodi, United States",2017,3.8,599,1399
Réserve Spéciale Bordeaux 2018,Barons de Rothschild (Lafite),"Bordeaux, France",2018,3.8,598,1499
Petite Fleur Malbec 2014,Monteviejo,"Uco Valley, Argentina",2014,3.8,597,1100
Le Champ des Etoiles Pinot Noir 2019,Le Chai au Quai,"Vin de France, France",2019,3.8,581,999
Réserve Oak Aged Cabernet - Merlot 2021,Mondie,"Pays d'Oc, France",2021,3.8,572,480
Réserve Oak Aged Cabernet - Merlot 2011,Mondie,"Pays d'Oc, France",2011,3.8,572,700
Bourgogne Gamay Vieilles Vignes 2018,Domaine Labruyère,"Bourgogne, France",2018,3.8,555,720
Médoc 2005,Château La Tour de By,"Médoc, France",2005,3.8,555,1126
Haut-Médoc 2008,Château Citran,"Haut-Médoc, France",2008,3.8,546,819
Áldás 2015,St.Andrea,"Eger, Hungary",2015,3.8,545,1300
Coco Rotie 2018,RedHeads,"McLaren Vale, Australia",2018,3.8,527,1199
Koonunga Hill Shiraz - Cabernet 2020,Penfolds,"South Australia, Australia",2020,3.8,521,550
Nero di Troia 2019,Corsiero Nero,"Puglia, Italy",2019,3.8,510,899
Winemaker's Selection Cabernet Sauvignon - Syrah 2009,Aromo,"Maule Valley, Chile",2009,3.8,509,1000
Graves 2014,Château Rahoul,"Graves, France",2014,3.8,490,614
Pinteivera Tinto 2012,Dos Lusíadas,"Douro, Portugal",2012,3.8,461,1100
Gimblett Gravels Vineyard Te Kahu 2016,Craggy Range,"Gimblett Gravels, New Zealand",2016,3.8,456,980
ONA (Special Reserve) Red Blend 2014,Anakena,"Cachapoal Valley, Chile",2014,3.8,444,1200
Cabernet Sauvignon 2007,Terrazas de los Andes,"Lujan de Cuyo, Argentina",2007,3.8,440,550
Haut-Médoc 2017,Château Cissac,"Haut-Médoc, France",2017,3.8,439,1200
Saint-Estephe de Calon-Ségur 2015,Château Calon-Ségur,"Saint-Estèphe, France",2015,3.8,434,1350
Pomerol 2011,Château Taillefer,"Pomerol, France",2011,3.8,427,1228
Haut-Médoc (Grand Cru Classé) 2001,Château de Camensac,"Haut-Médoc, France",2001,3.8,426,1023
La Joya Cabernet Sauvignon 2003,Bisquertt Family Vineyards,"Colchagua Valley, Chile",2003,3.8,416,240
Valpolicella Ripasso Classico Superiore 2017,Le Ragose,"Valpolicella Ripasso, Italy",2017,3.8,411,1510
Botonero Nebbiolo 2017,Mamete Prevostini,"Terrazze Retiche di Sondrio, Italy",2017,3.8,410,1150
Raboso 1947,47 Anno Domini,"Piave, Italy",1947,3.8,409,1300
Passonaia Montecucco Rosso 2016,Tenuta di Montecucco,"Montecucco, Italy",2016,3.8,408,1399
La Dame de Montrose Saint-Estèphe 2013,Château Montrose,"Saint-Estèphe, France",2013,3.8,380,1680
Winemaker's Reserve Awatere Pinot Noir 2021,Yealands,"Marlborough, New Zealand",2021,3.8,375,750
Riserva Ducale Chianti Classico 2004,Ruffino,"Chianti Classico, Italy",2004,3.8,374,1700
Egri Bikáver Classicus 2011,Thummerer,"Eger, Hungary",2011,3.8,373,1600
Montepulciano d'Abruzzo 2018,La Chiamata,"Montepulciano d'Abruzzo, Italy",2018,3.8,362,859
Malbec Mendoza 2002,Bodega Piedra Negra,"Mendoza, Argentina",2002,3.8,347,1800
Cabernet Sauvignon 2017,Les Belles Collines,"Napa Valley, United States",2017,3.8,327,1760
Cabernet Sauvignon 2016,Les Belles Collines,"Napa Valley, United States",2016,3.8,327,1920
Cabernet Sauvignon 2014,Les Belles Collines,"Napa Valley, United States",2014,3.8,327,1840
Cabernet Sauvignon 2012,Alto Estate,"Stellenbosch, South Africa",2012,3.8,322,800
Pinot Noir 2004,Best's,"Victoria, Australia",2004,3.8,315,1600
Barbera 2011,Chalk Hill,"McLaren Vale, Australia",2011,3.8,312,1450
Coteaux Bourguignons 2016,L . Tramier & Fils,"Coteaux Bourguignons, France",2016,3.8,304,780
Barolo 2003,Guasti Clemente,"Barolo, Italy",2003,3.8,302,2835
Crianza 2016,Balbas,"Ribera del Duero, Spain",2016,3.8,290,1380
Haut-Médoc 2004,Château Lanessan,"Haut-Médoc, France",2004,3.8,283,819
Cuvée Ensorceleuse Saint-Amour 2004,Pierre Ferraud & Fils,"Saint-Amour, France",2004,3.8,281,720
Bandol Rouge 2022,Domaine Vigneret,"Bandol, France",2022,3.8,269,643
Brunus Blend 2014,Portal del Montsant,"Montsant, Spain",2014,3.8,269,1399
Dorilli Cerasuolo di Vittoria Classico 2016,Planeta,"Cerasuolo di Vittoria, Italy",2016,3.8,264,685
Côte de Brouilly 2021,Christophe Pacalet,"Côte de Brouilly, France",2021,3.8,263,999
Mácula 2006,Bodega Tandem,"Navarra, Spain",2006,3.8,261,1650
Bin No 1 Shiraz 2012,Best's,"Western Victoria, Australia",2012,3.8,259,2000
Cuvée Prestige Côtes de Bourg 2012,Château Mercier,"Côtes de Bourg, France",2012,3.8,257,1100
Haut-Médoc 2001,Château Citran,"Haut-Médoc, France",2001,3.8,255,880
Jester Shiraz 2019,Mitolo,"McLaren Vale, Australia",2019,3.8,250,935
Saint-Estephe de Calon-Ségur 2017,Château Calon-Ségur,"Saint-Estèphe, France",2017,3.8,246,1150
Côtes du Roussillon Villages 2018,Vallée des Aigles,"Côtes du Roussillon Villages, France",2018,3.8,244,1799
Don Aldo Founder's Reserve 2009,Hugo Casanova,"Maule Valley, Chile",2009,3.8,234,1500
Don Aldo Founder's Reserve 2000,Hugo Casanova,"Maule Valley, Chile",2000,3.8,234,1500
Koonunga Hill Seventy Six Shiraz - Cabernet 2016,Penfolds,"South Australia, Australia",2016,3.8,226,980
Roncaglie Barbaresco 2015,Poderi Colla,"Barbaresco, Italy",2015,3.8,226,2115
Francs - Côtes de Bordeaux 2010,Château Franc-Cardinal,"Francs - Côtes de Bordeaux, France",2010,3.8,225,1500
Lussac-Saint-Émilion 2014,Château du Courlat,"Lussac-Saint-Émilion, France",2014,3.8,220,1060
Saint-Émilion Grand Cru (Grand Cru Classé) 2007,Château Corbin,"Saint-Émilion Grand Cru, France",2007,3.8,211,1228
Cabernet Sauvignon 2018,Prelius,"Maremma Toscana, Italy",2018,3.8,209,990
Primitivo di Manduria 2015,Piantaferro,"Primitivo di Manduria, Italy",2015,3.8,196,880
